Servings/s,Calories/s,Fat/s,Sat_Fat/s,Trans_Fat/s,Mono_Fat/s,Poly_Fat/s,Carbs/s,Fiber/s,Sugars/s,Protein/s,Cholesterol/s,Sodium/s,Calcium/s,Magnesium/s,Potassium/s,Iron/s,Zinc/s,Phosphorus/s,Vit_A/s,Vit_C/s,B1/s,B2/s,B3/s,B6/s,Folate_eq/s,Folate_food/s,B12/s,Vit_D/s,Vit_E/s,Vit_K/s,Water/s,Healthy,HealthyLabel,Recipe
1.0,366.7783015,27.21848039,14.703832687999999,0.49815599999999993,8.2674069335,2.317037647,7.650677174999999,3.23086545,3.2659529599999995,24.310378835,369.728,635.7110027220001,425.4878090713228,44.63924898213845,449.9411083571076,4.9023160841056885,2.689441783213845,446.608887,348.3532655,8.064,0.252969562,0.6964817700000001,1.5649582395000001,0.3058438615,117.84950049999999,117.84950049999999,1.12974,84.42649999999999,2.9305135599999996,62.97644304999999,210.6426326864277,1,healthy,Asparagus Bismark
1.0,197.0989759180616,2.694922188991132,0.2270479518436076,0.017896666667876985,1.719873750113601,0.5408991064853138,36.5711229945,3.5876799712500005,1.2074795695000002,6.8247040175,0.0,257.3315230738169,26.907383657706063,27.476860748237755,194.92152761090205,1.7328526999184586,0.6750117770737754,104.51600405,21.713137575000005,5.612271590000001,0.1540896361375,0.11535565521250002,2.080691672325,0.1027723820875,38.80350405,38.80350405,0.0,0.0,1.167790889326067,23.637053240000004,63.95012476889756,1,healthy,Asparagus Couscous
1.0,102.24362863682514,6.7132237190197595,3.038772456842396,0.1832166666666667,2.3095639717383483,0.9316225348950348,5.187755455456336,2.5084657788795703,2.4346188379652185,6.761181815304617,105.1284205607639,347.91451811082356,79.69181290353738,21.432286685410087,277.72514235694223,2.9539907338246216,1.0345280334677491,135.84371533167354,113.28679890843868,6.396864013333334,0.1754026403736418,0.2932948876579071,1.1392669871953882,0.1515897037856984,71.35953224615524,71.35953224615524,0.26747444364583334,22.875615065104167,1.690454242712632,49.339898977908156,129.728112760352,1,healthy,Asparagus Flans
1.0,96.11040625000001,7.104805625,2.202248,0.019,3.24907303125,1.1629741875,1.1383140625,0.20643437500000003,0.5959975000000001,6.6009053125,188.08125,146.96562500000002,38.816531250000004,8.092281250000001,96.86459375,1.0220353124999997,0.7074678125,107.5785625,89.04815625,1.2201250000000001,0.028000125000000004,0.244330625,0.09180028125,0.09265415625,28.32096875,28.32096875,0.4635625,41.45,0.84000375,13.832409375000001,49.533730625000004,1,healthy,Asparagus Frittata
1.0,36.433931,1.3047556276666665,0.20767623700000004,0.0,0.8295467291666667,0.19036592125000004,5.242039114,2.6707953591666667,2.5496208056666663,2.6888336600000002,0.0,100.69637851666666,31.830104700000003,18.34404545,273.1215010166666,2.5645523045,0.6554419911666668,63.704466433333344,54.510087649999996,10.728509846666666,0.16946202227499998,0.16465256042499996,1.2163947404833333,0.11990141000833336,63.136778933333325,63.136778933333325,0.0,0.0,1.5330259452500001,69.60580856333334,121.14295807850003,1,healthy,Asparagus Gremolata
1.0,285.50125,20.352899999999998,10.386521250000001,0.0,7.861851250000001,1.2441987500000002,16.0345625,5.10025,9.826362500000002,12.579325,55.625,607.18,377.595,42.3325,583.52125,3.3606,2.5890874999999998,309.73,150.75625,24.344,0.29159625,0.7198324999999999,2.1764525,0.442195,105.145,105.145,1.05625,10.0,2.7274,88.85150000000002,234.2100375,1,healthy,Asparagus & halloumi salad
1.0,151.48324788629918,10.182127399443472,5.084766507342111,0.24907799999999997,3.1040622514601406,1.1700530766382728,7.887973266920068,2.7417891197048894,2.704496102372462,8.521764127924616,175.225,395.05536036420756,62.54114484484185,24.030757924734424,311.88918012973494,3.4255940947197803,1.2392129199248456,153.6825865583556,160.59246735492493,6.550293180000001,0.21439929109414804,0.3738311751242698,1.3789706479880375,0.19069264127245547,85.8613883770814,81.17013837716071,0.4065824999998003,39.519999999999996,1.9066028857359525,48.87414773726346,142.00754419251967,1,healthy,Asparagus Milanese
1.0,94.1452031251159,3.801271562501505,1.2613552500006426,0.0,1.7213105781253415,0.4550136562504608,1.9167820312795303,0.6355921875116828,0.5601300000002954,12.904233906254797,31.5,1213.2571875000092,10.949203125204564,13.941453125078963,271.19760937561375,0.8146895312544838,1.3303276562505493,150.93678125007295,4.144703125012468,8.273,0.2760038125000499,0.12666968750008312,1.8640507656255276,0.21025957812513438,9.31110937500785,9.31110937500785,0.396,16.650000000000002,0.26677375000048026,4.426829687575593,47.863177812505754,1,healthy,Asparagus Nibbles
1.0,96.35917816354876,7.265689620437578,2.9160082265885547,0.0,3.5740439362687524,0.4684390466906318,2.806273089220974,1.2115612212500968,1.1859103289070625,5.764969652708447,14.741752025000002,204.34716828229202,164.83135912500194,13.915893715626934,128.40734753544987,1.3491960871146094,0.6730939063958494,137.38102525833594,35.173658675000006,3.421052840012473,0.08655779791563274,0.13262258549375483,0.5668667178948211,0.06415522108230651,30.615570692714783,30.615570692714783,0.15875732950000004,2.8349523125000005,1.1593467992187982,26.053172994375004,57.832167838248516,1,healthy,Asparagus & Pecorino
1.0,345.7486948,33.8673221688,5.536164389600001,0.0,19.142145000000003,6.984291237000001,6.041096791200001,2.4255879540000005,2.3571173112,7.9316664280000015,7.684,326.77290091752013,159.2988592916193,51.879937423817466,279.7831259905398,2.9154211946597663,1.6801748659817473,204.36260648,57.99902012000001,6.4590345440000005,0.18514641782000002,0.19715404834,1.51684267572,0.11422481134,53.13260648000001,53.13260648000001,0.1356,2.1470000000000002,5.413808756200001,58.22088518400001,91.10767167556351,1,healthy,Asparagus Pesto
1.0,339.6192345505618,27.490638876404496,11.605449028089888,0.28617549999999997,10.061681125,3.2648595,5.810528469101125,0.514778511235955,1.4740050000000002,16.831401250000003,279.38522471910113,474.7885,216.21178511235956,20.839375,192.47662499999998,1.7571302668539326,1.56109125,268.01425,212.63812499999997,31.444499999999998,0.1316515,0.38958775,1.346299125,0.22862537500000002,43.95337500000001,37.01587500000001,0.8643700000000001,63.313750000000006,1.3388775,6.6270375,84.38155750000001,1,healthy,Asparagus Pesto Breakfast Tart
1.0,188.01333333333332,15.4137,9.139843333333333,0.55178,4.113063333333334,0.9904933333333336,9.040933333333333,1.9605000000000004,1.9990999999999997,4.715433333333334,89.15333333333335,84.69666666666667,45.39666666666667,16.206666666666667,192.62333333333333,2.272366666666666,0.7284333333333333,85.39,165.62333333333333,4.228,0.19511499999999996,0.21120833333333333,1.3089733333333333,0.103655,60.163333333333334,48.580000000000005,0.18506666666666663,21.75333333333333,1.3969833333333332,33.16766666666667,84.82843333333335,1,healthy,Asparagus Polanaise
1.0,29.115,1.7465400000000002,1.06362,0.0,0.48087,0.095805,2.76201,1.4269500000000002,1.4030099999999999,1.58715,6.165,3.069,19.232999999999997,9.828,140.634,1.45548,0.37728,38.123999999999995,44.315999999999995,3.8322000000000003,0.0981585,0.1007595,0.666306,0.06300449999999999,35.513999999999996,35.513999999999996,0.0081,1.215,0.8155349999999999,28.4112,65.93994,1,healthy,Asparagus pâté
1.0,52.734166666666674,4.555208333333334,0.6405141666666667,0.0,3.2857533333333335,0.4920475,2.792375,0.8991666666666668,1.2839166666666668,0.8240833333333334,0.0,2.3441666666666667,11.899166666666668,6.554166666666667,87.65333333333335,0.6682416666666667,0.18179166666666668,19.795833333333334,15.995833333333332,3.2012500000000004,0.04754166666666667,0.044912499999999994,0.29111666666666663,0.048704166666666666,19.775000000000002,19.775000000000002,0.0,0.0,0.9761249999999998,19.911916666666666,42.338,1,healthy,Asparagus Puree
1.0,445.42100000000005,16.8448925,7.2263565,0.11636899999999999,7.29016175,1.4137002499999998,54.56488000000001,3.2691250000000003,6.795555000000001,18.1756125,34.0075,607.2729999999999,245.002,40.468500000000006,481.95449999999994,4.0754850000000005,1.9401575000000002,280.7695,98.97075000000001,6.611000000000001,0.4732925,0.3835732500000001,6.51043725,0.3512365,245.13525000000004,53.63525,0.31413500000000005,6.71125,1.5013225,27.608125,324.118945,1,healthy,Asparagus Risotto
1.0,424.662131,38.93271206,15.366066352,0.49815599999999993,17.589321059,3.7771362379999998,6.74940995,3.0133893000000005,3.26946384,14.25968359,371.0,132.48962,97.10428300000001,31.761651,414.62684900000005,4.5320645100000005,1.8896583900000001,253.91319800000002,347.51078699999994,7.593999999999999,0.23088114799999995,0.60470658,1.3958419830000002,0.27475937100000003,111.259977,111.259977,0.81654,83.08999999999999,4.85108624,66.89311970000001,201.70597726,1,healthy,Asparagus Scramble
1.0,224.28715799967947,12.47422528133247,6.961855899333197,0.3103173333333333,3.58614591666659,0.884579811666303,19.398620485266136,3.3157715899976234,9.497588018666429,10.53883154665757,33.28666666666666,267.94278246666494,136.04730626665346,37.03614393331396,588.6237791332392,3.658856405998971,1.3863779326660504,198.03967746657156,161.2203668666667,8.787057573333334,0.31634902969989437,0.4919437472332982,4.154577959532232,0.26704535223329456,92.32751079997712,92.32751079997712,0.3820933333333334,47.16,2.0362162603332803,64.14043363999976,362.3844891046562,1,healthy,Asparagus Soup
1.0,128.614,11.64707,7.325501,0.46547599999999995,2.988787,0.48006350000000003,6.2369699999999995,2.181125,2.6577699999999997,1.91595,30.529999999999998,235.62926099999999,27.80090815480675,12.677454506450283,189.54813605160223,1.4915799871285926,0.39035045064502816,44.293,118.82049999999998,13.346,0.09708375,0.09136925,0.6082565,0.11702475,36.696,36.696,0.024139999999999998,8.52,0.9995525,24.67,81.02259590129006,1,healthy,Asparagus Spears
1.0,44.36086850000001,2.431612711,0.3614679870000001,7.000000000000001e-05,1.6668087500000002,0.30139479625000004,4.726490989000001,2.4386099425000003,2.144834139,2.569825535,0.0,270.7977101469,30.1482896188329,16.908149509118036,236.8759793229443,2.6349816440089526,0.6328663554118039,60.97900810000001,43.20327515,6.5206431799999995,0.16433077227499998,0.161201060425,1.1222340946500002,0.11026226417500001,59.0245081,59.0245081,0.0,0.0,1.6160384452499998,48.562806480000006,106.0341526403236,1,healthy,Asparagus Talasani
1.0,192.96190690174376,13.965021724632543,7.65346599393355,0.0,4.817109424121444,0.7435500027704709,7.05926428798677,2.7096633247939583,2.286851233782667,11.656224560612353,21.734634395833336,229.76161880154166,97.34477791154374,25.370772253910417,257.43665213046455,3.522794427947438,1.0781624542781876,184.0130999578042,179.35655629447706,8.911959846666667,0.214307329832075,0.35312486895762496,1.4965992853842522,0.2275576072714938,70.42291368016458,65.79791368016458,0.08977348989583334,7.08738078125,1.7244352103134999,50.89361313612897,139.13271586911256,1,healthy,Asparagus Tart
1.0,294.0761615,2.5670706783333332,0.7602394102500001,0.00817,0.8307764064166666,0.64073953925,58.57274053916667,2.0885711083333334,1.3842055158333335,7.95043515,79.98,219.3226915,202.7278405,20.379865333333335,200.17047041666666,5.393504223333335,0.8320543650000001,340.19255541666666,47.7,6.213333333333333,0.5324630756666667,0.37801533916666674,3.9743743091666675,0.09467924308333334,182.28883483333334,58.48008358333333,0.19135,17.63,0.631786915,14.840553725000001,75.3064903325,1,healthy,Asparagus Tempura
1.0,106.35088675042998,4.742189903881973,1.2094172943641373,0.03875552083529906,2.710963281262606,0.5612255241684915,13.200247342000036,7.1440798275000015,6.396361792000037,7.494323584167179,2.5419270834622627,7.44504057676993,82.29682880758689,47.76174541919204,687.5099405500144,7.299293996833347,1.8392221683586292,177.1847743000144,137.3607004504102,19.05087954,0.48653693140833637,0.48007591044168707,3.327596596450025,0.30961226127500185,176.93649305000181,176.93649305000181,0.0020098958334352776,0.7093750000359803,4.355937002418058,143.6353298566709,328.420192122675,1,healthy,Asparagus Three Ways
1.0,101.41136395,5.999033727,2.5347554184,0.01634,2.10811937155,0.8935796470999999,2.9396807275000003,1.2701216850000003,1.2824189280000002,9.2144880655,164.7812,159.814929,123.03384235,16.754547950000003,184.50002705,2.0534990795,1.0592597255,164.2954291,105.08023915,3.171,0.10128460660000001,0.3004663110000001,0.6089156573500001,0.13201227195,50.20572465,50.20572465,0.46778,36.607099999999996,1.110290008,24.329607365,87.637659067,1,healthy,Asparagus with Eggs & Parmesan
1.0,77.01032466666668,5.400186948000001,1.0083956493333333,0.0,1.5416666666666667,2.586015395,6.1268779853333335,3.1751465900000007,3.1029288520000002,3.3263440466666676,0.0,3.1281158000000002,36.287389600000004,21.167643933333334,306.25219580000004,3.235625572666667,0.816466266,78.62267746666667,57.45503353333334,8.467057573333333,0.21621236303333335,0.2131884139,1.4787111262000001,0.13758968556666668,78.62267746666667,78.62267746666667,0.0,0.0,2.1887395936666665,73.18980864000001,145.8837691046667,1,healthy,Asparagus with Lemon Vinaigrette
1.0,148.0849985625,8.859341280374998,5.5098143419125,0.34910699999999995,2.2506432997125,0.4346426401875,17.171764233,4.93281702375,11.2467138045,1.179146688,22.897499999999997,427.64911822035015,57.20049493201632,17.230293480500684,405.80985568150544,1.5200708046902245,0.29982309642506805,50.18319885,1246.5162573750001,4.422525607500001,0.051561641625,0.06545446995,0.9502130914500001,0.17892149568750002,46.2457274625,46.2457274625,0.018105,6.389999999999999,0.24707999999999994,16.734631042500002,155.5955207817251,1,healthy,Baby Carrots
1.0,91.06750000000001,5.82918,1.0976845000000002,1.0423000000000002,2.7314330000000004,1.791231,9.58619,3.3103000000000002,5.3788,0.8368650000000001,0.0,280.1040660000001,41.58584835605553,12.935264514835648,282.6901161186851,1.1606922898957635,0.21772645148356473,33.398500000000006,780.6450000000001,3.1630000000000007,0.0358695,0.046705500000000004,0.6687650000000002,0.129495,31.813000000000002,31.813000000000002,0.0,0.0,0.3661000000000001,15.872000000000003,103.28748290296714,1,healthy,Baby Carrots with Tarragon
1.0,84.63941192499999,6.057406242812498,1.9758472274624999,0.019285,2.5501289691499998,1.0792957358562498,4.73407316025,0.03636875,0.14592,4.379282992375,9.569999999999999,191.65311373125002,42.2301258,23.249829843749996,307.04328796875,0.8224542855000001,0.5131924025,77.2391807875,129.20666656250003,79.2652666575,0.09545682009375,0.11321154755625001,1.1274429351125,0.17421553780625,60.40892175625,60.40892175625,0.0725,2.32,0.063845,0.23531875,83.5636338161875,1,healthy,Bacon-Scented Broccoli
1.0,1013.7292421287201,94.1273965359804,30.463182082929002,0.30163892605000003,42.04540562966873,15.817600248688201,9.4321185702004,2.9728125000000003,4.92933685,31.749078710101603,149.68548210000003,1507.1777047884402,45.31480925,47.0342922,735.0126963,3.959301858500001,3.4406324830000004,400.19900640000003,78.74133035,7.9275,0.8283918456000001,0.38330803485000003,10.506223810700002,0.7320997271,73.61250000000001,73.61250000000001,1.1339809250000001,36.287389600000004,2.5748798455,58.89000000000001,232.30470538992762,1,healthy,Bacon-Wrapped Asparagus
1.0,765.46,23.632199999999994,7.8884799999999995,0.07714,10.128219999999999,4.0357199999999995,119.5384,14.96,5.884,21.0556,38.279999999999994,424.76,84.5,163.36,2977.64,5.5418,2.6563999999999997,471.11999999999995,6.38,133.95999999999998,0.70408,0.26458,9.49996,2.1602799999999998,108.8,108.8,0.29,9.28,0.3174,12.92,565.1712,1,healthy,Bacon-Wrapped Potatoes
1.0,364.6240117486019,4.833190269134535,1.5740861990318462,0.0,2.3502500760741913,0.5722487825186946,69.2857759591935,3.8112146266996456,3.392915396013624,11.616754088718714,4.25,422.34526250269636,145.479087426786,62.93638581896325,585.919800563486,3.7692024901976686,2.1784599808838125,224.7191534835609,111.62704535491456,43.17665153395211,0.2513468093784272,0.28064847485850164,3.250974504131992,0.349986103550551,161.04714514446442,161.04714514446442,0.07512457556189611,1.2126440174256086,2.6947393881267634,223.3210662989509,442.7382958074948,1,healthy,Baked asparagus risotto
1.0,194.42852266666668,7.02870952,3.5873882266666666,0.006333333333333333,1.9569928079999999,0.6968585973333336,24.769016653333335,1.7878154666666666,16.90773249333333,8.153508186666667,78.26666666666667,193.01698,211.05526266666664,28.12404666666667,303.3980213333333,0.6530310266666667,1.1207361733333332,190.998072,111.06738666666666,1.309649066666667,0.10584822266666666,0.4525538013333333,0.6136834360000001,0.11647325066666665,18.652954666666666,18.652954666666666,0.8803333333333333,96.62666666666667,0.3158980266666667,1.2500309333333333,160.40515117333334,1,healthy,Baked Barley-Cherry Custard
1.0,115.85164722223362,4.84854588888914,1.8285315555555974,0.0,2.269826597222316,0.36410940555559484,13.815494527779782,5.471140277778823,5.199650277778047,7.745775416667607,4.8212,178.6775666666844,145.2597805555993,44.25705833334918,817.8064527779534,1.2667375833352987,0.9310837500003393,168.3324611111295,17.38517500013346,130.43569444448661,0.13805754444447169,0.18600213333336438,1.393972941667083,0.502606580555584,154.76184166671484,154.76184166671484,0.08508,1.3471000000000002,0.5612616111113489,53.87344527829767,250.21745400002777,1,healthy,Baked Cauliflower
1.0,135.755,13.81155,1.8945650000000003,0.0,9.867155,1.533835,2.9312500000000004,1.2060000000000002,0.7571,1.4338000000000002,0.0,109.29755999999999,50.44463004902214,15.747484585375924,164.63987668300737,0.5688699131740544,0.18784845853759224,30.82,167.5,40.2,0.03685,0.043550000000000005,0.335,0.09078500000000002,47.235,47.235,0.0,0.0,2.45315,244.235,28.15389691707519,1,healthy,Baked Kale
1.0,88.4975,7.260825,0.9834225000000001,0.0,4.952592500000001,0.8930525,5.7482750000000005,2.2150000000000003,1.49815,2.3102000000000005,0.0,166.27181999999996,79.30337268899325,24.78128636204139,266.8352908963311,0.8647244994736571,0.29047863620413855,48.550000000000004,251.39500000000004,67.985,0.061075000000000004,0.06822500000000001,0.517,0.14777750000000003,72.4475,72.4475,0.0,0.0,1.7642250000000002,358.2255,55.132957272408284,1,healthy,Baked Kale Chips
1.0,186.383946,2.56212588,1.552303104,0.09495710399999999,0.617918538,0.18611684399999998,37.621478579999994,4.8476669999999995,1.6672276799999999,4.3936149,6.22812,13.226448,29.086002,50.14062599999999,905.9175419999999,1.7240262599999998,0.6279112199999999,123.114852,19.986641999999996,41.961,0.17123496,0.070295112,2.253540426,0.6302963939999999,34.27553399999999,34.27553399999999,0.00492456,1.7380799999999998,0.09515135999999999,5.295819,169.59350532000002,1,healthy,Baked Potatoes
1.0,158.91395833590536,4.619781250183269,0.34584250001371053,0.0,2.3829746876071383,1.4546630208782856,26.903110416876398,3.5136354167010375,14.719473958495046,4.452027083403084,0.0,57.99197916669694,140.23302083448993,46.014687500924886,423.2141666692298,1.3365447916789435,0.38996145834459145,128.87416666835134,147.45,9.365656250000894,0.032659270833468715,0.13389468750316877,0.7106264583439683,0.2533332291670497,44.42114583351193,44.42114583351193,0.0,49.815000000000005,1.939671875079945,72.72999999999999,167.83386458336935,1,healthy,Banana-Spinach Smoothie
1.0,237.47025,0.8296103125000001,0.1084163125,0.0007003125,0.27109734375,0.32989943750000006,47.2232015625,5.898865624999999,14.1209625,12.569960624999998,0.0,421.57534374999994,46.397,35.051125000000006,453.7402812499999,3.413334687499999,1.8956618749999998,154.96128124999998,6.5918125,4.507406250000002,0.45311378124999996,0.31265553124999995,1.62966740625,0.32167028125,236.11609375000003,236.11609375000003,0.0,0.0,0.560155,3.338190625,135.20684500000002,1,healthy,Barbecue Baked Lentils
1.0,190.5450026039425,3.742865208334809,0.5253901458342377,0.0001125,2.545021604166833,0.51464847916699,33.12435007806241,3.5493187500049057,12.738910481691308,6.793027708336365,0.0,245.20702895287994,34.30080732744338,23.417750815355927,327.7133711055551,2.0871435372800256,0.9421509018432841,92.57973437501725,123.95730598958086,3.9969393229086467,0.23773578385413818,0.09435847656247652,0.9875086093778185,0.2344617291668531,121.98903124999866,121.98903124999866,0.0,0.0,0.8902601041666157,4.141175781249643,59.08888024113684,1,healthy,Barbecue Lentils
1.0,103.4529350504919,6.669791163200686,3.8089241799076374,0.23273799999999997,1.5175185351696836,0.5905219135836614,8.272902140546183,5.004682736686156,0.9589841853361348,6.550979224338805,15.264999999999999,544.090466544018,226.59186820915698,179.45381858318473,1267.5570800977675,6.152913608063887,1.2109169821366723,112.98944315019958,1112.2417534833382,63.73191548500282,0.17750831596699085,0.4311003521500535,1.6459335669012172,0.4425822274168167,440.25301556673793,440.25301556673793,0.012069999999999999,4.26,4.7686825555,1095.6957773650001,208.57187478494185,1,healthy,Barely Touched Spinach
1.0,152.6695,6.5587141666666655,0.9471729999999999,0.0,4.456585166666667,0.8698655000000001,21.874389166666663,5.836991666666667,5.849413333333334,3.796045,0.0,322.6734166666666,64.28933333333332,40.46925,349.8155,1.4343050000000002,0.7153841666666666,80.93683333333334,36.429916666666664,57.05275,0.18329725,0.11491458333333332,1.12450125,0.27152775,42.95675,42.95675,0.0,0.0,1.1130350000000002,72.10175833333334,188.3913775,1,healthy,Barley and Cabbage Salad
1.0,151.32402083333335,5.592145416666667,0.8617915833333335,0.002975,3.535109520833334,0.9286298749999999,23.32691770833333,4.600456250000001,3.557685833333334,4.156416041666668,0.0,206.44500000000002,19.22477083333333,47.16568750000001,279.05431250000004,1.1492402083333335,0.8115452083333334,97.52404166666668,24.292104166666665,7.433125,0.20166216666666673,0.08733,1.8287560208333336,0.1274831875,29.068562500000002,29.068562500000002,0.0,0.0,0.9623733333333333,23.498481249999998,117.50606208333333,1,healthy,Barley and Corn Salad
1.0,191.35592722024612,4.276903265443671,0.6396570882661563,0.0,2.5951418345831523,0.754135544295836,31.8565711581459,9.24245596861289,3.1808329283012498,8.410427430124491,0.0,350.6608734308159,33.926557561886185,59.29364201932876,461.9502019156182,3.057405586129426,1.463896319370258,174.99559462114846,34.53030643199609,15.908980337890624,0.2673896208803281,0.12255265057398436,1.9633962964805431,0.22982618678008981,117.43549236820705,117.43549236820705,0.0,0.0,0.9575114910481249,69.19845946785976,104.855272904993,1,healthy,Barley and Lentil Salad
1.0,115.61644383333335,4.300729396666667,0.8163174826666668,0.6948666666666669,1.9016643678333336,1.346877195666667,17.541715225,5.213158150000001,4.427987386666667,3.1418785116666665,0.0,1029.0409070540002,55.29267946100493,35.75818798448632,334.7549860425572,1.2414144748804847,0.7038036601152985,73.804209,207.3716918333333,15.416916666666667,0.33073626733333333,0.09469788999999999,1.3848528431666667,0.1452965305,41.03533683333334,41.03533683333334,0.0,0.0,0.9908732533333334,43.92223468333333,415.8798994935641,1,healthy,Barley and Vegetable Soup
