Servings/s,Calories/s,Fat/s,Sat_Fat/s,Trans_Fat/s,Mono_Fat/s,Poly_Fat/s,Carbs/s,Fiber/s,Sugars/s,Protein/s,Cholesterol/s,Sodium/s,Calcium/s,Magnesium/s,Potassium/s,Iron/s,Zinc/s,Phosphorus/s,Vit_A/s,Vit_C/s,B1/s,B2/s,B3/s,B6/s,Folate_eq/s,Folate_food/s,B12/s,Vit_D/s,Vit_E/s,Vit_K/s,Water/s,Healthy,HealthyLabel
1.0,292.684,12.251075555555554,7.445400444444444,0.46547599999999995,3.038819777777778,0.7657976666666667,38.53895333333334,10.587027777777777,21.137642222222222,11.078988888888887,30.529999999999998,14.893666666666666,77.65355555555554,69.41566666666667,682.8285555555556,4.912556666666666,2.526452222222222,233.8113333333333,194.123,65.55894444444444,0.5581108333333333,0.3618516111111111,4.153165111111111,0.44795016666666665,161.87488888888888,161.87488888888888,0.024139999999999998,8.52,1.8055872222222222,83.55844444444445,245.4811633333333,1,healthy
1.0,388.7451451853933,19.417475674483146,2.235534131662922,0.0,2.284845,4.436297171250001,43.09075329237078,8.89633115036517,5.502565389,13.940601785000002,2.6741573033707864,356.04171185,132.06400427865165,144.39823294999997,695.0210218500001,6.6265884912977535,3.0239371995,353.3676331,89.57565014999997,28.081793179999995,0.468376772275,0.39854443542500007,3.10888146965,0.427581014175,182.9482581,182.9482581,0.0,0.0,3.3672421952499993,88.45641898,277.3283393285,1,healthy
1.0,433.4935921539439,18.288243047055857,6.328874283971106,0.0,8.6439777672298,2.2895028989867328,52.204490118143156,4.939832267557677,0.9129858610612879,14.76941004862573,13.799999999999999,626.1352109843627,120.21182722017375,46.300146487237875,352.0256599363384,3.7161285611114594,1.2645585051228638,206.07398648190204,208.4291304750005,11.983398989898989,0.4801533608612974,0.3967673103381344,4.527900477399428,0.2645866121595197,258.3029722000354,46.49176491623839,0.057,4.5,1.5785665876823183,8.517796502934242,113.04780459298276,1,healthy
1.0,93.52765312065625,3.372725258433125,1.2175481288285002,0.05818449999999999,1.6209990109446564,0.33080505071181254,14.524589569576563,4.714057915259376,6.700122703345,4.058302122790313,3.8162499999999997,464.35736004767574,57.44444571609319,30.606463011830705,475.99320314061436,3.2184415173441328,0.9043803134952583,96.61657617306251,55.43728409365626,16.7897726025,0.19789500082462502,0.18355118406812507,1.2932382620022813,0.30094168865315624,83.64042229021878,83.64042229021878,0.0030174999999999998,1.065,1.5970086508575,50.05998228345939,176.44296474714307,1,healthy
1.0,297.81281418051856,14.601401742397373,2.973082676257099,0.0,9.609149566736166,1.5042313712608366,35.81301499787713,3.799927975718102,3.208451666782,7.494386517980429,4.8025,471.19471901594284,136.3712649862671,40.344316754483124,428.87951375657127,4.180592443643474,1.1084440102543898,152.72591682508735,75.26768478181873,11.442969885,0.32007274288352483,0.18113567228087485,2.421286261571993,0.3566242710950185,168.99858507975625,73.24858507975624,0.08475,1.3418750000000002,3.070758373051999,60.33778327638798,142.79787595251275,1,healthy
1.0,745.1300617312501,36.324366759125,14.6660748627625,0.0,15.975393831306251,3.704498884893751,75.19378460606251,7.485092370000001,7.1563400738125,31.891030412125005,67.438027175,1001.8687689437501,586.773288475,85.55306604375001,699.42773745625,6.798490789125001,3.4943481316875005,486.6332381750001,235.82239351875003,30.55942846875,0.7555742922000002,0.7866168702625002,6.298398811731251,0.35964008165625,453.73055853125,141.37055853125003,0.5550535145000001,14.023559250000002,3.6887658511875,82.00708613125,324.86917998043754,1,healthy
1.0,144.31045833333334,4.748483958333334,0.9277999166666667,0.0054466666666666665,1.2912217916666666,1.7756548749999996,19.676230625000002,2.047266666666667,3.6226470833333333,6.316729375,53.32,288.5000177499999,65.36502815571839,33.63133103426604,301.2607732741283,1.908493407974461,0.9828581034266047,115.7296875,34.55227083333333,14.748691666666664,0.2778811666666667,0.24502256249999999,2.041819854166667,0.20134387499999998,66.02470833333334,34.74970833333334,0.20631666666666668,11.753333333333332,0.6056389583333334,8.453481250000001,91.95566974851988,1,healthy
1.0,408.8851764500186,20.204025892975437,6.924679298268387,0.3330675,6.286348048903271,1.1691609480110243,42.90465936117,3.2173168122253757,2.8966032407407405,14.091828816508098,30.003514357053685,454.1721191543079,251.04167807510487,30.090068049678738,222.55770205249362,3.631737968482049,1.716515235460351,225.7897137072049,92.05083333333334,3.1023585052054394,0.5480445524210069,0.4646134089120371,3.9407657160474545,0.14419484084201392,194.25166467650465,71.43916467650463,0.24942686109114584,8.76,1.368886574074074,20.376414735335647,107.62687057982113,1,healthy
1.0,187.8049350333008,6.598999683166575,2.6489922154416568,0.0018899682083333336,2.6761984899499893,0.7338653290416368,25.487855042655706,2.6822434924994796,4.391878670831134,8.132395576249454,8.4375,463.53299289999745,109.76664176664845,30.99199918332292,328.75234669151433,2.6835244487498833,1.0713445371665626,123.84141840831512,67.73038338333073,15.121431059960946,0.35709490967496743,0.2789412217999805,2.7244832784581483,0.1689720327166172,103.09513011665366,60.00385496665367,0.13725,2.3625000000000003,1.2424081464997137,42.16446854249922,241.95058495104854,1,healthy
1.0,116.73286709798552,5.5478052858929505,1.3163655868056992,0.0,1.3623776330819126,2.741579055294134,15.615302730636259,6.524292362815097,4.399135108055518,3.971371380685455,5.537416666839229,595.3700451259751,66.0381667659297,35.62392609594611,500.6716154264761,3.2867476603581682,0.9025561890642921,131.27129998389537,57.441162535867804,30.025538317100757,0.2058558446452615,0.21476536489530593,1.6000440256087036,0.22529576088650055,73.65199032568844,73.65199032568844,0.004470000000226723,0.6705000000340086,1.7560763304766724,71.90420116160632,215.6830290114881,1,healthy
1.0,835.69579685233,34.967072416046975,20.974667110443082,0.0,9.737990768591297,1.8943555648553663,101.52446948758842,6.44125,7.692669487588407,29.38644603926746,115.01488164860639,381.46160950837253,401.3634110011636,98.86305964627917,596.2027819244195,4.326013112769767,3.2609005312348867,517.5870997241868,388.82964494581915,7.707262255395356,0.3059371160311631,0.39968058015581537,3.3492370466006984,0.3589588644004654,86.09174836930238,86.09174836930238,0.4287786766186069,24.06680149279104,2.23298831786513,50.002398695441904,168.28192459811004,1,healthy
1.0,161.6356652777608,7.320451327611297,2.9761308138981475,0.11636899999999999,1.8325515247089017,1.9242080970347253,19.89603083427755,2.085781691175958,3.67276920621891,5.6505871249796416,31.5775,403.3462065231331,130.49196427982992,23.065307224144817,335.8643030823751,2.1503699586703475,0.7883122930899303,139.21389193957668,76.14457139498121,8.844839985625,0.19735289931113528,0.3331763922623617,2.2130720506725425,0.16082653741811642,61.66242453178515,44.94242453178515,0.16959980925,11.89196661875,0.657537169933979,21.267857054941615,138.68352074553187,1,healthy
1.0,210.2568108769305,7.297380404687501,2.1497901308895835,0.0,3.9811679553770833,0.7520945418833335,26.905047953599325,2.6360209612500003,2.583599336935711,8.00587120799987,8.58,184.60467887797273,126.35593137290175,34.083401491648104,240.90820791028491,2.3937908513120223,1.0005566935206176,157.2316444228831,47.61174174166667,5.80219659,0.12451670694999069,0.14054786908747205,1.153641086283132,0.16249455909157348,47.835814045831484,47.835814045831484,0.09240000000000001,1.6500000000000001,1.4761603647291668,33.843625679790925,83.43927250554644,1,healthy
1.0,496.75327279870004,19.878806039762,9.391844915940402,0.5323623333333334,6.998699946564301,1.5271596708192667,62.517175934781676,4.78281825461,4.123031157001335,16.544753013576333,39.56333333333333,503.2215447157876,176.08418336246163,60.6202368213123,389.8997149295317,2.9142756026023897,2.183044491897563,282.04757822793334,147.73927220656665,15.954195453333332,0.19416655877626668,0.24675298021600003,2.0926962583891,0.22282584564670002,62.56064103623334,62.56064103623334,0.1818266666666667,10.200000000000001,1.9904322186479997,40.81070547469,114.50638593369113,1,healthy
1.0,441.10842620208336,15.464328812239584,5.098208089851823,0.0,7.888290204991407,1.5364134139658858,59.54280110583334,4.112732601666667,3.481442139166667,16.130286420406254,11.4106830578125,120.14667051744794,70.17759357812501,54.77008122083333,329.4341119276042,3.130307076619792,1.7048888636562503,245.8158670833334,100.19831504166667,5.523528786666667,0.1941091199307292,0.24701560834062505,2.135199025524479,0.23987961885260423,56.02580976145833,56.02580976145833,0.04713108219531251,3.7208749101562506,2.2760747302552082,37.38917470421876,93.84295204346616,1,healthy
1.0,415.60394378625006,15.982171789737501,5.029401792662502,0.0,3.709708770085,5.349921934086249,54.7373614160875,13.088804478,9.9550040416375,18.399307962037504,20.184860465000003,480.47453829750003,206.46863750875,98.5178177225,520.4526476725,5.290243224112501,3.0801171060125,365.51973051875,75.40107512375,7.954527731874999,0.33369409103625003,0.39116085666125,3.7480228080800004,0.40257211671500004,133.58036458,133.58036458,0.38328555265,3.6287389600000006,2.3053238143374997,80.29047670475,191.7060124987,1,healthy
1.0,101.52716245834753,3.950959048027932,0.6756173402430814,0.0,2.540637797776393,0.43685554374584684,14.242659889921114,2.691121396389082,3.243868377237736,3.759775227736337,1.59375,331.3296315637166,34.02048043555757,24.818504126369533,436.03964561793623,1.8685422945757209,0.5952277694560429,88.3368805958385,25.301325075000005,9.885399289747168,0.13895253026668214,0.11674704010556523,1.2498776651264478,0.2047403648791963,46.16875598612401,46.16875598612401,0.0403125,0.28125,1.1478839883612078,27.677754053472228,119.29364325358264,1,healthy
1.0,425.4090162922875,19.15491904454475,2.7223049136267004,0.0,13.244394895403586,2.334460790934175,53.16480957206688,6.656427075811251,5.858671578939001,11.533536921648377,0.0,613.8375498560112,57.79291414463411,59.25739488879361,519.7199479955115,3.8411299617548917,1.7544209324289861,202.70714145017502,65.08469458238751,26.98779318,0.28970009162955,0.23629886772425002,2.6140395535377374,0.28920365262128744,98.5863042157625,98.5863042157625,0.0,0.0,4.108878366854,64.79699389965126,177.88859252361604,1,healthy
1.0,355.75825,9.9092225,5.5211555,0.31600487499999996,2.3319235000000003,0.865183625,54.879566249999996,4.15625,6.61916,12.815425,23.99375,489.8914305,102.87278983905259,58.397392284960524,474.0396382796842,2.750305704036973,1.6711604784960523,222.732125,124.903375,84.33125,0.195401875,0.23283774999999998,2.392808875,0.43941362500000003,59.49925,59.49925,0.142845,13.7325,1.3936074999999999,34.6850625,131.29720595699212,1,healthy
1.0,1084.1928295682762,46.725309370475216,26.021102533737853,0.40975,16.264947805000308,1.9358454321697747,93.51051684740047,1.7067760447420142,4.713535415983301,48.280656119336136,103.375,1599.0197079483899,1388.3443715420055,111.11330038615525,436.7177151032435,2.8671365020279973,4.648980749674404,942.6190701638875,329.87442736481023,3.8888498670910603,0.1557078195450187,0.4693447337947295,2.2419237074657214,0.44828333783288166,33.899030006024546,33.899030006024546,1.3713965594845836,28.904581196971304,1.6461429422501614,17.31507533409556,426.1039792291057,1,healthy
1.0,498.40139595638334,17.025149748726335,7.754318598885601,0.3103173333333333,6.288407732821451,1.5342172506289,69.87793772592254,8.974225942748335,6.786327039252002,18.290311658864503,31.793333333333333,172.71179844433334,210.63851323198332,89.73160754571667,697.0539489792835,5.447304536023833,2.2897820228045,333.01384121690006,162.87021397651668,54.26556578666668,0.3253969984894,0.31586365268233335,3.161772566950317,0.41971614004505,121.01715078768335,121.01715078768335,0.13929333333333335,7.88,2.180464059472,59.80207942953501,181.98335210678636,1,healthy
1.0,222.63700881875002,8.649671184999999,0.9370385963218749,0.0207375,4.512953199928125,2.8121525594781245,31.55691844359375,4.64883398875,2.7985491246250005,6.3528746145625,0.0,197.74268800624998,44.602039815625,70.57319956875,492.8058668,3.0815095407500004,1.37503915109375,172.08696959062502,44.62282760625,99.19041680812501,0.28044471028125,0.28132837503125,3.7106958769812506,0.36147232068125,73.33107486250002,73.33107486250002,0.011339809250000001,1.9844666187500002,1.98914785634375,42.97314525062501,246.5011285533438,1,healthy
1.0,213.44932226152505,7.4899329869465,1.0874272873428001,0.0,5.010917995835725,1.00351999038945,33.49619986071126,7.704780182207502,3.180512452376,7.414882196682251,0.0,13.8135732055,60.898114974325004,82.197616289525,493.229740172975,4.12942255509525,1.4362363876522501,177.37015030845004,78.25913172992502,17.640905680000003,0.2629398235947,0.22076806262450005,3.161454439866825,0.25711469064752496,86.16874650217501,86.16874650217501,0.0,0.0,2.476295235736,131.71066979976752,146.42697082797653,1,healthy
1.0,372.3342778863892,15.07878641195922,6.562769536902802,0.008575000000000001,5.26418054345511,2.3147743108778025,46.045336193609934,7.1303913268621635,8.775846679474908,17.14025473437484,33.76373385326789,1130.4318823231258,315.2874667334589,68.23535084805984,837.7926992155816,7.310845755439748,2.1970993114866335,344.03751134643,169.3568380825101,25.196593641713037,0.5207239318970628,0.49432923416438485,5.258500973866867,0.30948885516035896,202.4606025121368,98.94810251213681,0.2266401382344299,6.630751997997161,3.904482730362532,60.99169860596081,305.5583036852117,1,healthy
1.0,81.38911850000001,3.745692711,0.558064487,0.0,2.4996575,0.50154004625,10.870845989000001,4.1034849425000015,5.607749139,3.684323035000001,0.0,153.35096185,47.97129220000001,30.34223295,490.19689685,2.8532566795000003,0.8275846995000001,89.82950810000001,83.53502515000001,20.61129318,0.208417772275,0.186253310425,1.6809215946499998,0.21035576417500002,78.3412581,78.3412581,0.0,0.0,2.2618509452500004,62.91078148000001,214.23083182850004,1,healthy
1.0,76.274229539844,3.713546394988299,0.42464285060742657,0.0,1.780703211974823,1.3290188252653774,9.893676844333672,3.4036807758424428,5.222974139005733,3.1235494729814217,0.0,239.27309986865862,58.473750534089724,25.64613399194123,300.8650218504896,2.723596106594637,0.7613985536726268,77.15084143382303,47.49806681667323,27.681126513366095,0.1992972722756608,0.1823513104252076,1.3339611363203638,0.14404555584229392,72.75838310009347,72.75838310009347,0.0,0.0,1.3569051119168831,47.79853564666674,137.34258246898364,1,healthy
1.0,74.4421185,3.612577711,0.527581737,0.0,2.46785625,0.45790279625,9.490295989,2.9293599425000005,2.637884139,3.399008035000001,0.0,323.2954211469,53.35013174340072,20.263684597641696,295.44151003113353,2.7147432232217605,0.7832448642641697,80.02700810000002,43.163775150000006,14.71529318,0.190259272275,0.17569131042500002,1.2134333446499999,0.2651922641750001,61.564508100000005,61.564508100000005,0.0,0.0,1.78683594525,49.45035648000001,121.61184215802834,1,healthy
1.0,312.66699999974236,15.012023124999969,6.359105624999993,1.301406875,5.033292093749989,2.2181889999999833,34.92694624993828,3.6046843749993913,4.396605000000001,10.288835937499824,27.71125,366.11381249999397,231.93846874999866,49.03168749999798,773.2351874999979,1.3583631249996824,1.4313871874999595,243.8965937499912,86.38468749999998,31.522134375000004,0.16287006250000005,0.24765278125,1.7569007812500002,0.50636928125,34.267906249999996,34.261906249999996,0.46095,36.195,0.6226415625000001,9.2104625,190.1702053124944,1,healthy
1.0,249.50286449326003,11.00279837974306,5.338520505631653,0.3181097369923611,3.7101300353729822,1.0890548811978917,31.12284625364889,1.9776898533333338,3.96284878625,7.673567110196967,24.43078230694444,490.6535637640339,211.37770056458336,44.33742072569444,742.410419325,1.349331692444445,1.0168473803958336,191.81289096041667,152.59351943958333,9.235755030000002,0.14913039932569447,0.1795876097097222,1.6261151353395835,0.5512902517770834,26.909415104166673,26.909415104166673,0.3285280456111111,35.07379518333333,0.24179072801388887,3.515428082430556,179.52847662997647,1,healthy
1.0,247.29905944485836,10.408058294418723,2.6547385487539117,0.0078,5.779041716446836,1.38502419808945,31.662063678877917,8.92209775831861,4.380945981348222,10.99021184907114,8.58,470.65934424867396,223.62440640896494,100.18906887441743,650.9478640326699,3.1825580311097434,1.3096979533637125,239.70308687511672,134.951178379925,49.83243793361112,0.24627374975303332,0.2186726685272778,3.162318600919603,0.27589630431419165,146.62583648273053,136.42583648273055,0.09240000000000001,1.6500000000000001,1.6725451851248891,200.62900466671195,146.19422697512167,1,healthy
1.0,175.08146872489294,6.97154203324964,0.6279290040499361,0.0207375,3.798819899349992,2.177577554774821,25.72848113472625,4.438864284998492,2.0638151214992817,4.730473343495431,0.0,317.4905031977978,97.76910933572746,51.11596568693454,743.6447819247119,1.7155044964987787,0.6628310123686915,117.65578772489008,251.29893750000002,83.9654242224776,0.1546892239998563,0.10661363959992097,1.7295375824494972,0.5237168103741127,89.15450729999785,89.15450729999785,0.0,0.0,1.7228748092499426,360.58177000749885,138.40687484351267,1,healthy
1.0,194.42852266666668,7.02870952,3.5873882266666666,0.006333333333333333,1.9569928079999999,0.6968585973333336,24.769016653333335,1.7878154666666666,16.90773249333333,8.153508186666667,78.26666666666667,193.01698,211.05526266666664,28.12404666666667,303.3980213333333,0.6530310266666667,1.1207361733333332,190.998072,111.06738666666666,1.309649066666667,0.10584822266666666,0.4525538013333333,0.6136834360000001,0.11647325066666665,18.652954666666666,18.652954666666666,0.8803333333333333,96.62666666666667,0.3158980266666667,1.2500309333333333,160.40515117333334,1,healthy
1.0,135.755,13.81155,1.8945650000000003,0.0,9.867155,1.533835,2.9312500000000004,1.2060000000000002,0.7571,1.4338000000000002,0.0,109.29755999999999,50.44463004902214,15.747484585375924,164.63987668300737,0.5688699131740544,0.18784845853759224,30.82,167.5,40.2,0.03685,0.043550000000000005,0.335,0.09078500000000002,47.235,47.235,0.0,0.0,2.45315,244.235,28.15389691707519,1,healthy
1.0,88.4975,7.260825,0.9834225000000001,0.0,4.952592500000001,0.8930525,5.7482750000000005,2.2150000000000003,1.49815,2.3102000000000005,0.0,166.27181999999996,79.30337268899325,24.78128636204139,266.8352908963311,0.8647244994736571,0.29047863620413855,48.550000000000004,251.39500000000004,67.985,0.061075000000000004,0.06822500000000001,0.517,0.14777750000000003,72.4475,72.4475,0.0,0.0,1.7642250000000002,358.2255,55.132957272408284,1,healthy
1.0,323.68182920625003,14.471999764125002,7.646636063987501,0.0,4.07517591476875,1.88936987013125,33.81172553075,3.3339624999999997,0.27181761562499995,16.10360858925,35.29357558125,519.9133812375001,322.08385971250004,119.88900780624999,577.1601390437501,3.0123669235000006,2.6463956287499997,386.8460032,214.47850016249996,56.614261105,0.21829830853125,0.36971250522500004,1.14652334658125,0.37361498180624997,146.25086199999998,146.25086199999998,0.35605104193750003,8.536895087500001,1.4055287601249997,49.774150578124946,338.4119719776876,1,healthy
1.0,323.68182920625003,14.471999764125002,7.646636063987501,0.0,4.07517591476875,1.88936987013125,33.81172553075,3.3339624999999997,0.27181761562499995,16.10360858925,35.29357558125,519.9133812375001,322.08385971250004,119.88900780624999,577.1601390437501,3.0123669235000006,2.6463956287499997,386.8460032,214.47850016249996,56.614261105,0.21829830853125,0.36971250522500004,1.14652334658125,0.37361498180624997,146.25086199999998,146.25086199999998,0.35605104193750003,8.536895087500001,1.4055287601249997,49.774150578124946,338.4119719776876,1,healthy
1.0,283.83558583652496,9.240292430696499,5.4153916864177996,0.23273799999999997,2.245462136635725,0.48189959553945,45.82638786996125,7.898386082207501,4.014106735876,7.96677075143225,22.74,57.947344380500006,100.996836874325,76.167688389525,1290.9104224979747,2.61639900709525,1.1560662486522497,216.13690950845,109.299185879925,143.24147351000002,0.2575697544947,0.22985328292450002,3.000213129416825,0.838240343972525,106.917463552175,106.917463552175,0.052320000000000005,6.2725,1.1446287619860003,121.72361673726752,282.36609656447644,1,healthy
1.0,289.7264735386969,10.695542433604938,5.510907495428551,0.16712043882187502,3.598158612879022,0.6217384946491689,39.87755175645422,4.881223744577812,1.791076368016,9.774852211662093,24.3805898875,124.09820772081251,164.6476877716219,57.25512962107187,977.5922214367406,1.7854651252544687,1.1896204947445939,213.77290070629374,71.22389697372189,42.216145708125,0.1864003610542625,0.19910626431856254,2.279212615293809,0.6432109966709468,41.015063560190626,41.015063560190626,0.20978647112500004,6.236895087500001,0.4954424903697501,6.935556821787812,194.4773437235537,1,healthy
1.0,262.7166736243687,8.958699403238999,3.296990057855675,0.0,4.449447185971007,0.7751659933715749,39.24134444811593,5.969193776529375,3.8848703901272494,8.411660595316311,15.81,42.4852442905,113.14354019223126,63.80291213424374,1079.0588527876312,2.5063801373080623,1.1311988169519374,184.04142087994998,81.39872802358124,54.48827837546874,0.19216733696932498,0.15449815677387502,2.636706309059731,0.6616072812584936,49.00686928614375,49.00686928614375,0.10540000000000001,3.1,1.183377674202875,15.470132913383122,258.8522258854784,1,healthy
1.0,698.2409515247346,30.26058286861844,17.337880313514624,0.46547599999999995,8.127595177923235,1.5967145969895937,78.28293849955236,5.167909584451563,8.667121671829998,30.178161565466716,112.311160340625,816.0062185165625,581.5024892674844,109.30186748973439,762.7161628993281,4.697202171678594,2.888015092785469,529.5463534189687,578.0780504842344,22.2235399953125,0.5929475681900624,0.8548462302678125,4.628974026472173,0.30380305403598434,323.79385989470313,169.3736131290781,1.1851911301250002,74.34983685,2.13485129047375,347.7247841808141,242.14512051017468,1,healthy
1.0,1091.363875,38.69525625,3.9632206250000004,0.0,10.159937500000002,19.129365625000002,152.29236250000002,12.850937500000002,4.85675,42.34409374999999,0.0,1115.9106465,416.5524222229218,264.8743717592884,1295.6718490743074,7.692448930565174,10.13169967592884,622.0262500000001,205.0525,59.878125000000004,14.840792500000001,14.86827125,88.752953125,15.058358749999998,127.51000000000002,127.51000000000002,11.688,0.0,4.036187500000001,307.1433125,238.0160368518577,1,healthy
1.0,405.19849999999997,18.45780555555556,1.9323044444444446,0.0,8.003748777777778,6.642764166666668,50.82643833333333,6.578377777777777,15.647232222222222,12.337748888888889,0.0,896.3511666666665,67.39305555555555,143.13816666666668,881.1545555555555,3.986151666666667,2.9246422222222215,390.60233333333326,3.1369999999999996,6.341244444444445,0.32975133333333334,0.6135281111111112,5.213794611111113,0.5087086666666667,112.6863888888889,112.6863888888889,0.042,7.3500000000000005,3.2468722222222226,12.951444444444446,300.27566833333333,1,healthy
1.0,158.91395833590536,4.619781250183269,0.34584250001371053,0.0,2.3829746876071383,1.4546630208782856,26.903110416876398,3.5136354167010375,14.719473958495046,4.452027083403084,0.0,57.99197916669694,140.23302083448993,46.014687500924886,423.2141666692298,1.3365447916789435,0.38996145834459145,128.87416666835134,147.45,9.365656250000894,0.032659270833468715,0.13389468750316877,0.7106264583439683,0.2533332291670497,44.42114583351193,44.42114583351193,0.0,49.815000000000005,1.939671875079945,72.72999999999999,167.83386458336935,1,healthy
