Calories/s,Fat/s,Sat_Fat/s,Trans_Fat/s,Mono_Fat/s,Poly_Fat/s,Carbs/s,Fiber/s,Sugars/s,Protein/s,Cholesterol/s,Sodium/s,Recipe,HealthyLabel,ModelPrediction,Timestamp,ModelName,key,ID
350.7425391,16.39031536,3.350178707,0.043688,9.288233538,2.758279318,43.45076376,11.80171163,4.701749863,9.453842345,0,295.0808839,Carrot-and-Black Bean Crispy Tacos,0,0,2/22/2020 15:39,Cindy CarbScore,350.742539116.390315363.3501787070.0436889.2882335382.75827931843.4507637611.801711634.7017498639.453842345,166
249.8742671,16.39740856,5.370009424,0.080746,6.657008548,3.478987809,18.71502103,3.323491216,5.672972011,8.492617603,51.27916667,335.1426414,"Quinoa With Mushrooms, Kale, and Sweet Potatoes",0,0,2/22/2020 15:39,Cindy CarbScore,249.874267116.397408565.3700094240.0807466.657008547999993.47898780918.715021033.3234912165.6729720118.492617603,1642
445.75525,16.44714375,8.577955875,0.3330675,4.797489563,1.082808875,54.3981075,2.91440625,9.27153875,20.424705,77.6173125,1087.777938,Noodle Kugel with Carrots and Apples,0,0,2/22/2020 15:39,Cindy CarbScore,445.7552516.447143758.5779558750.33306754.7974895631.08280887554.39810749999992.914406259.2715387520.424705,1511
390.1283253,16.47222924,9.330907915,0.0033,4.464875927,1.234460693,37.08094737,5.624797067,9.733452,25.86267417,52.17440891,737.2726365,5-Ingredient Quinoa Salad with Edamame and Carrots,0,0,2/22/2020 15:39,Cindy CarbScore,390.128325316.472229249.3309079150.00334.4648759271.23446069337.080947375.6247970679.73345225.86267417,954
295.337769,16.50549854,1.411874449,0.0402675,5.064463543,7.900320925,31.71538912,13.09373939,8.019606789,16.49697924,0,129.6493838,Kale with Panfried Walnuts recipes,0,0,2/22/2020 15:39,Cindy CarbScore,295.33776916.505498541.4118744490.04026755.0644635437.90032092531.7153891213.093739398.01960678916.49697924,472
427.367,16.5069,2.79226,0.01672,5.85947875,6.38089125,52.57055,2.3625,2.2778,17.89765,227.555,87.5475,Linguine With Asparagus & Egg,0,0,2/22/2020 15:39,Cindy CarbScore,427.36699999999916.50692.792259999999990.016725.859478756.3808912552.570552.36252.277817.89765,517
435.042387,16.54646261,2.503443607,0.00413,7.60911971,4.521374688,60.5257028,15.66814784,12.23216238,17.76931343,0,1053.147749,"Quinoa Salad with Cauliflower, Carrots, and Pepitas",0,0,2/22/2020 15:39,Cindy CarbScore,435.04238716.546462612.5034436070.004137.609119714.52137468860.525702799999915.6681478412.2321623817.76931343,676
230.9629854,16.55348558,9.96270162,0,4.660709204,0.736645475,3.064897779,0.0135,0.873983498,13.40973355,55.168172,210.1039369,Creamy Barley Salad with Apples,1,1,2/22/2020 15:39,Cindy CarbScore,230.962985416.553485589.9627016204.6607092040.7366454753.0648977790.01350.87398349813.40973355,1243
391.6183441,16.59789164,6.143861336,0,6.554504384,2.558572561,45.24613333,3.348673998,5.667346112,15.0651753,35.01020251,567.9124962,Mashed Potatoes with Goat Cheese & Kale recipes,0,0,2/22/2020 15:39,Cindy CarbScore,391.618344116.597891646.14386133606.554504383999992.55857256145.246133333.3486739985.66734611215.0651753,1485
313.01375,16.6006,8.6892175,0.00686,5.57885125,1.47280625,26.61445,1.761,2.795775,14.7988,37.71375,846.955,Cheese Ravioli With Kale Pesto and Roasted Carrots,0,0,2/22/2020 15:39,Cindy CarbScore,313.0137516.60068.68921750.006865.578851251.4728062526.614451.7612.79577514.7988,1187
263.2121435,16.63707861,8.274988618,0.386084998,5.688007775,0.867070436,12.47956248,1.588114286,4.627344109,15.35950317,58.02537074,507.3177927,Hummus And Cauliflower Tartines Recipe,1,0,2/22/2020 15:39,Cindy CarbScore,263.212143516.637078618.2749886180.3860849979999995.6880077750.86707043599999912.479562481.5881142864.62734410915.35950317,1368
306.7580795,16.66693236,6.200865469,0.03857,7.074161661,2.311976029,30.3344636,0.901332188,6.929319531,8.638160788,29.3665625,446.1176845,Banana-Spinach Smoothie,0,0,2/22/2020 15:39,Cindy CarbScore,306.758079516.666932366.2008654690.038577.0741616612.31197602930.33446360.9013321879999996.9293195318.63816078799999,1006
193.2654356,16.66739989,6.744745342,0.130108379,6.331595159,2.105255547,2.773122726,0.504162045,1.797650027,8.044157517,35.68443917,275.2660328,Barley Bowl,1,1,2/22/2020 15:39,Cindy CarbScore,193.265435616.667399896.7447453420.1301083796.3315951592.1052555472.7731227260.5041620451.7976500278.044157517,1012
533.1433388,16.69238171,3.339998388,0.051879627,5.639075896,5.799814848,77.12995428,8.545644206,5.986232382,23.63877931,71.44079828,88.53408512,Cashew Noodles With Broccoli,0,0,2/22/2020 15:39,Cindy CarbScore,533.143338816.692381713.3399983880.0518796275.6390758965.79981484877.129954288.5456442065.98623238223.63877931,196
598.7654288,16.69668813,6.438624756,0,7.37820019,1.654485766,88.41840974,4.667919289,3.381488043,22.86514816,31.62,509.4172248,"Spaghetti with Ricotta, Lemon and Spinach",0,0,2/22/2020 15:39,Cindy CarbScore,598.765428816.696688136.43862475607.378200191.6544857659999988.418409744.667919288999993.38148804322.86514816,782
522.4591704,16.72806344,7.593677875,0,6.392833671,1.265406411,70.11851987,6.734986025,4.898900635,24.73222435,38.02333333,714.4673157,Pasta with Broccoli and Ricotta,0,0,2/22/2020 15:39,Cindy CarbScore,522.459170416.728063447.59367787506.3928336711.2654064109999970.118519876.7349860254.89890063524.73222435,605
458.5448924,16.73496653,4.337403244,0,9.327687863,1.673936419,67.46706143,19.41599307,40.29409026,18.57127028,15.925,1910.565097,Griddled Broccoli,0,0,2/22/2020 15:39,Cindy CarbScore,458.544892416.734966534.33740324409.3276878631.67393641967.4670614319.4159930740.2940902618.57127028,393
229.7242012,16.73610847,4.950699642,0,8.956825718,1.674994478,13.71136153,4.910457385,3.452836372,10.424616,21.08,182.549821,Lacinato Kale and Ricotta Salata Salad recipes,1,1,2/22/2020 15:39,Cindy CarbScore,229.724201216.736108474.95069964208.9568257181.67499447813.711361534.9104573853.4528363719999910.424616,475
295.7800319,16.78228176,1.270540106,0.06489222,10.44988588,4.763621291,30.49332399,1.4854325,1.9822285,3.287222377,0,146.2684815,Lemony Pasta With Asparagus,0,0,2/22/2020 15:39,Cindy CarbScore,295.780031916.782281761.2705401060.0648922210.449885884.76362129130.493323991.48543251.98222853.287222377,1440
217.6757252,16.82281904,8.458197489,0.0695756,5.615207327,1.686662444,10.94693228,3.689606761,3.90471035,8.267660382,117.715,509.8968629,Asparagus-and-Rice Soup,1,1,2/22/2020 15:39,Cindy CarbScore,217.675725216.822819048.4581974890.06957565.6152073271.68666244410.946932283.6896067613.904710358.267660382,968
365.50891,16.8402225,8.25953517,0,5.253521265,2.348143145,38.6856225,5.029125,3.2114625,15.9942475,44.5,496.31923,"Red Quinoa, Feta & Spinach Salad",0,0,2/22/2020 15:39,Cindy CarbScore,365.5089116.84022258.2595351705.2535212652.34814314538.68562255.0291253.211462515.9942475,707
290.1072575,16.84561532,7.300540703,0.788280281,6.133820546,0.971857729,18.33238244,1.626444125,4.55735066,15.97538172,52.636,372.8330752,Broccoli and Cheddar Rollups,0,0,2/22/2020 15:39,Cindy CarbScore,290.107257516.845615327.300540702999990.7882802809999996.1338205460.97185772918.332382441.6264441254.5573506615.97538172,1061
394.9355,16.8762,10.13917,0,4.445795,0.809765,52.05737,0.693,48.508,9.3817,61.86,166.8465,Slow Cooker Mushroom Barley Risotto,0,0,2/22/2020 15:39,Cindy CarbScore,394.935516.876210.1391704.445794999999990.80976552.057370.69348.5089.3817,1721
512.469526,16.90914195,2.293710332,0,10.58617839,3.10657683,80.79684762,12.83947741,11.57871518,12.85177653,0,153.6390508,"Quinoa With Sweet Potatoes, Kale, and Pesto",0,0,2/22/2020 15:39,Cindy CarbScore,512.46952616.909141952.293710332010.586178393.1065768380.7968476212.8394774111.5787151812.85177653,692
506.0639765,16.91726449,7.881642608,0.0088875,5.098014907,2.693747694,64.12651604,4.717000581,4.144952501,23.52759277,30.0615,1373.125307,Quinoa Meatballs,0,0,2/22/2020 15:39,Cindy CarbScore,506.06397649999916.917264497.8816426080.00888755.0980149072.69374769464.126516044.7170005814.14495250123.52759277,1623
227.2583917,16.91968602,9.62276365,0.453836227,4.646044313,1.011952238,9.442949157,0.7310875,0.323914006,9.652107939,43.85006781,370.599521,Cauliflower Puttanesca Recipe,1,0,2/22/2020 15:39,Cindy CarbScore,227.25839169999916.919686029.622763650.4538362274.6460443131.0119522389.4429491570.73108750.3239140069.652107939,1173
363.180901,16.9244985,7.394319285,0.077934313,5.464094062,2.31273656,37.19437397,3.970850212,7.294262847,16.39436563,35.65895667,903.0947217,Spinach Calzone,0,0,2/22/2020 15:39,Cindy CarbScore,363.18090116.92449857.3943192850.0779343135.4640940622.3127365637.194373973.970850211999997.29426284716.39436563,825
416.9142851,16.93408038,2.345197807,0.00016875,10.88103037,3.144664624,53.75846978,10.176271,3.064092531,14.65607633,0,718.4694728,Quinoa Salad,0,0,2/22/2020 15:39,Cindy CarbScore,416.914285116.934080382.3451978070.0001687510.881030373.14466462453.7584697810.1762713.06409253114.65607633,673
214.9045,16.96141833,2.684844,0.08596225,9.361550583,4.014414833,9.890356667,2.304016667,3.003186667,7.58573,46.78291667,187.995679,Mung beans & Quinoa crepe,1,0,2/22/2020 15:39,Cindy CarbScore,214.904516.961418332.6848440.085962259.3615505834.0144148339.8903566672.3040166673.0031866677.58573,1506
498.401396,17.02514975,7.754318599,0.310317333,6.288407733,1.534217251,69.87793773,8.974225943,6.786327039,18.29031166,31.79333333,172.7117984,"Asparagus, Snap Pea, and Avocado Pasta",0,0,2/22/2020 15:39,Cindy CarbScore,498.40139617.025149757.754318598999990.3103173336.2884077331.5342172509999969.877937738.974225942999996.78632703918.29031166,31
246.5645962,17.09309826,7.975764749,0.03397,6.449639399,1.289657358,5.813273195,1.053716053,3.18411583,17.82643087,106.0756,517.5255551,Scalloped Potatoes,1,1,2/22/2020 15:39,Cindy CarbScore,246.56459619999917.093098267.9757647490.033976.4496393991.2896573585.8132731951.0537160533.1841158317.82643087,1709
315.9805114,17.11320573,6.885341595,0.158823866,6.546046338,2.394854722,29.9243989,0.84605,5.870325231,9.848284818,77.41818526,316.9128431,Barley Gazpacho Salad,0,0,2/22/2020 15:39,Cindy CarbScore,315.98051139999917.113205736.8853415950.1588238666.546046337999992.39485472229.92439890.846055.8703252319.848284818,1015
319.486709,17.11751956,10.38671681,0.004085,4.888110778,0.815615847,21.4970226,0.832584375,1.200924644,19.29313163,97.13280707,359.9234881,Cannellini and Kale Soup,0,0,2/22/2020 15:39,Cindy CarbScore,319.48670899999917.1175195610.386716810.0040854.8881107780.81561584721.49702260.8325843751.20092464419.29313163,1112
194.9839821,17.14993079,9.177980953,0,6.318495533,0.877982988,2.430662242,0.049575,2.331103492,8.078238222,50.46215116,520.0802541,"Kale, Kale, the Gang's All Here",1,1,2/22/2020 15:39,Cindy CarbScore,194.983982117.149930799.1779809529999906.318495532999990.8779829882.4306622420.0495752.3311034928.078238222,1397
359.5017804,17.15038387,9.097240167,0.368775,6.144235937,0.904508549,42.73623907,5.107420237,1.926272877,9.917329187,41.0875,539.1765429,Potatoes recipes,0,0,2/22/2020 15:39,Cindy CarbScore,359.501780417.150383879.0972401670.3687756.1442359370.90450854942.736239075.107420236999991.9262728779.917329187,642
347.1694379,17.18820984,14.52049491,0,0.97075606,0.556175996,39.32519396,6.865503673,2.552967588,14.19259253,0,814.4361876,Spiced Coconut Lentil Soup recipes,0,0,2/22/2020 15:39,Cindy CarbScore,347.169437917.1882098414.5204949100.970756060.55617599639.325193966.865503672999992.55296758814.19259253,792
297.7921433,17.23963879,4.404516804,0.111393394,7.824366219,3.622670054,12.60616098,1.981954696,2.482764157,19.78164196,72.89128397,125.3153991,Cilantro-Cumin Quinoa,1,0,2/22/2020 15:39,Cindy CarbScore,297.792143317.239638794.4045168040.1113933947.8243662193.62267005412.606160981.981954695999992.48276415719.78164196,1222
265.1715804,17.2410807,9.992389595,0.313040667,4.488043161,0.863892547,26.07613334,1.034196286,22.31415037,3.352913224,74.88,163.7401875,Pasta with Asparagus and Scrambled Eggs,0,0,2/22/2020 15:39,Cindy CarbScore,265.171580417.24108079.9923895950.3130406674.4880431610.86389254726.076133341.03419628622.314150373.352913224,1556
420.2850827,17.28129076,7.054287332,0.371416667,7.521504552,1.558158715,50.79001698,9.805584102,15.10551336,10.75317712,26.41666667,181.2078686,"Skillet Barley With Broccoli, Feta, and Tomatoes Recipe",0,0,2/22/2020 15:39,Cindy CarbScore,420.285082717.281290767.0542873320.3714166677.5215045521.55815871550.790016989.80558410215.1055133610.75317712,1716
317.844196,17.2853,8.382443652,0.16653375,5.814280234,1.579334612,18.2659875,1.473875,1.9351,21.439975,65.5775,600.553488,Broccoli and Cheese Casserole,0,0,2/22/2020 15:39,Cindy CarbScore,317.84419617.28538.3824436520.166533755.8142802341.5793346119999918.26598751.4738751.935121.439975,1062
412.811682,17.29856937,10.3164596,0.170685766,4.42547301,0.992849143,35.20066815,7.423160257,3.902817456,11.43820844,45.7494446,905.1325044,Barley Risotto With Blue Cheese And Spinach recipes,0,0,2/22/2020 15:39,Cindy CarbScore,412.81168199999917.2985693710.31645959999990.1706857664.425473010.99284914299999935.200668157.4231602573.90281745611.43820844,71
580.7315671,17.31006111,6.804149828,0.33707,5.969280191,2.14216561,83.85045833,6.818527778,11.66692222,24.82498889,28.56,1025.206546,"Reblochon, Broad Beans & Asparagus Toast",0,0,2/22/2020 15:39,Cindy CarbScore,580.731567117.310061116.8041498280.337075.9692801912.1421656183.850458336.8185277779999911.6669222224.82498889,703
186.771395,17.3104227,5.79681184,0.057855,7.591952155,2.82715971,1.73607275,0.4911685,0.6472928,5.86425655,28.71,295.1879,Roasted Asparagus With Pine Nuts,1,1,2/22/2020 15:39,Cindy CarbScore,186.77139499999917.31042275.796811840.0578557.5919521552.827159711.736072750.49116850.64729285.86425655,1670
536.4886407,17.35677827,6.409918538,0.232738,7.984140986,1.635291712,79.43469897,7.637496995,8.021640032,17.8545031,22.63587601,456.0249724,Roasted Cauliflower Pasta,0,0,2/22/2020 15:39,Cindy CarbScore,536.488640717.356778276.409918537999990.2327387.9841409861.63529171279.434698977.6374969958.02164003217.8545031,728
378.61927,17.36493067,6.027569095,0.897731661,7.175357316,1.176793375,34.95681167,3.592366667,7.950953333,19.19994999,55.94176378,531.6103274,Harissa Chickpeas With Spinach,0,0,2/22/2020 15:39,Cindy CarbScore,378.6192717.364930676.0275690950.8977316609999997.1753573161.17679337534.956811673.5923666677.9509533329999919.19994999,1358
262.5314213,17.37108328,4.968448068,0.11155,7.182527179,3.734858095,3.251607688,0.212582625,0.013256475,21.83750429,86.25,329.1679151,Curried Coconut Kale Crisps recipes,1,1,2/22/2020 15:39,Cindy CarbScore,262.531421317.371083284.9684480680.111557.1825271793.7348580953.2516076880.2125826250.01325647521.83750429,1280
363.5296905,17.39238568,2.940236768,0.01421,6.508988543,6.090716959,48.26883687,9.662629486,26.63398427,14.58925268,0,690.6409409,Kale and Cabbage Salad recipes,0,0,2/22/2020 15:39,Cindy CarbScore,363.52969049999917.392385682.9402367680.01420999999999996.508988542999996.09071695948.268836879.66262948626.6339842714.58925268,428
193.575,17.42055,5.8224,0.057855,7.598145,2.85453,3.2868,1.176,2.1654,5.8719,28.71,289.23,"Barley Soup With Greens, Fennel, Lemon, And Dill",1,1,2/22/2020 15:39,Cindy CarbScore,193.57517.420555.82240.0578557.5981452.854533.28681.1762.16545.8719,1031
252.8961525,17.44431966,4.439010996,0.05475,7.959034395,3.427702451,5.06710478,1.545489397,2.21285323,16.43089384,85.2625,521.9547853,Chickpeas With Spinach,1,1,2/22/2020 15:39,Cindy CarbScore,252.896152517.444319664.4390109960.054757.9590343953.4277024515.067104781.545489396999992.2128532316.43089384,1213
515.015,17.471925,5.7221425,0.03395,6.97108375,3.25569375,66.453825,3.38625,8.33085,21.4543,42.84,1074.015,Blackberry Barley Breakfast Bowl,0,0,2/22/2020 15:39,Cindy CarbScore,515.01517.4719255.72214250.033956.971083753.2556937566.4538253.386258.3308521.4543,1051
1405.104,17.47775,5.754875,0.038,5.564275,4.24034,257.32091,10.872,26.12515,47.92455,386.7,858.027,Creamy Rigatoni With Broccoli and Brie,0,0,2/22/2020 15:39,Cindy CarbScore,1405.10417.477755.7548750.0385.5642754.24034257.3209110.87226.1251547.92455,1262
652.5835271,17.47926666,9.818388108,0.232738,4.547972046,1.41724804,97.19423987,4.927792494,9.028229195,25.60778227,48.085,795.3822239,Cauliflower & chickpea pilaf,0,0,2/22/2020 15:39,Cindy CarbScore,652.583527117.479266669.818388107999990.2327384.5479720461.4172480497.194239874.9277924949.02822919525.60778227,1160
446.5547765,17.57328205,5.395369932,0,8.043167181,2.568948831,67.34157478,17.5673521,14.75581782,15.29775958,14.95,605.9743876,Cauliflower Tacos recipes,0,0,2/22/2020 15:39,Cindy CarbScore,446.55477649999917.573282055.39536993208.0431671812.56894883167.3415747817.567352114.7558178215.29775958,228
276.044,17.59922,9.250266,0.554866,5.437432,1.586896,24.29992,1.176,1.33082,5.7431,37.46,410.222,Cheesy Baked Rotini with Artichokes and Cauliflower,0,0,2/22/2020 15:39,Cindy CarbScore,276.04417.599229.2502660.5548665.4374321.5868959999999924.299921.1761.330825.7431,1188
480.9089858,17.60336578,9.329729069,0,5.233711031,1.378391897,47.93929307,7.003012913,7.642368311,35.66833266,70.79466619,1872.309283,Sauteed White Asparagus and Endive in Orange Sauce,0,0,2/22/2020 15:39,Cindy CarbScore,480.908985817.603365789.3297290689999905.2337110311.37839189747.939293077.003012912999997.64236831135.66833266,1707
583.634705,17.60771662,3.062754487,0.0147675,9.356266116,3.773030423,94.71763708,16.48903233,8.297325601,17.5444632,0,352.7940519,Yam And Peanut Stew With Kale,0,0,2/22/2020 15:39,Cindy CarbScore,583.63470499999917.607716623.0627544870.01476759.3562661163.77303042394.7176370816.489032338.29732560117.5444632,945
445.3362049,17.61159541,6.398281987,0,6.934848544,3.204156615,57.80331424,4.34151553,2.068472722,14.46819149,25.23107558,751.4098366,Spinach & Mushroom Quesadillas,0,0,2/22/2020 15:39,Cindy CarbScore,445.336204917.611595416.39828198706.934848543999993.20415661557.803314244.341515532.06847272214.46819149,832
477.3112088,17.63247394,6.400344786,0,7.34285169,1.97391914,66.47727803,16.27654862,15.20033268,22.34251712,31.62,263.0524579,Sweet Potato with Kale and Ricotta recipes,0,0,2/22/2020 15:39,Cindy CarbScore,477.311208817.632473946.40034478607.342851691.9739191466.4772780316.2765486215.2003326822.34251712,880
549.1504231,17.63740764,3.88059804,0,10.20836669,1.844811545,80.44427754,11.92227317,8.217958567,18.99522118,7.182,76.16785816,Middle Eastern Rice and Lentils,0,0,2/22/2020 15:39,Cindy CarbScore,549.150423117.637407643.88059804010.208366691.84481154580.4442775411.922273178.21795856718.99522118,545
219.4647363,17.63854382,1.236647257,0.13079,12.37770171,3.061263743,13.54396678,1.920610238,2.486680659,3.233232663,0,410.0243641,Griddled Broccoli,1,0,2/22/2020 15:39,Cindy CarbScore,219.464736317.638543821.2366472570.1307912.377701713.06126374313.543966781.9206102382.4866806593.233232663,1345
255.6792841,17.70312165,1.468352347,0.079702267,10.76528541,5.036551107,13.27351907,0.31756642,8.693731629,10.95583142,95.2543977,717.3273401,Goat Cheese and Asparagus Macaroni Salad recipes,1,0,2/22/2020 15:39,Cindy CarbScore,255.679284117.703121651.4683523470.07970226710.765285415.03655110713.273519070.317566428.69373162910.95583142,1335
384.2708273,17.71002226,10.10753675,0.334240878,4.439503533,0.85611114,32.56030771,1.14862224,5.04461195,22.88744515,54.46843252,421.4729145,Crostini with Kale and Parmesan,0,0,2/22/2020 15:39,Cindy CarbScore,384.270827317.7100222610.107536750.3342408784.4395035330.8561111432.560307711.148622245.0446119522.88744515,1271
655.5767635,17.73472698,6.040300487,0,8.109613254,2.140141397,105.5614448,6.703321644,7.560461219,18.27822924,27.17166667,945.8006497,Potatoes recipes,0,0,2/22/2020 15:39,Cindy CarbScore,655.576763517.734726986.04030048708.1096132542.140141397105.5614447999996.7033216447.56046121918.27822924,1596
797.0604817,17.73620201,2.412017407,0.108884523,9.855196405,3.30305141,102.0108289,3.67885,28.54173,55.1949812,231.5122041,2222.39547,Pasta Salad with Broccoli and Peanuts,0,0,2/22/2020 15:39,Cindy CarbScore,797.060481717.736202012.4120174070.1088845239.8551964053.30305141102.01082893.6788528.541729999999955.1949812,1554
199.9738255,17.78346896,10.29357334,0,4.666821858,0.70919353,3.818100788,0.42,2.195692923,6.731302295,58.19263392,343.5810125,Roasted Carrots and Red Quinoa,1,1,2/22/2020 15:39,Cindy CarbScore,199.97382549999917.7834689610.2935733404.6668218580.709193533.8181007880.422.1956929236.731302295,1676
246.5250768,17.83882268,9.754833133,0.033248286,5.825796334,1.320352672,16.85179038,2.707861589,4.622742331,4.853342939,53.56321429,305.4451237,Spaghetti with Roasted Cauliflower and Olives,0,0,2/22/2020 15:39,Cindy CarbScore,246.525076817.838822689.7548331330.0332482865.8257963341.32035267216.851790382.707861588999994.6227423314.853342939,1739
371.587875,17.8659725,2.345667,0,10.13048213,4.06671175,42.17230625,8.9692375,7.7019025,14.06432125,0,186.94375,Chickpea and Broccoli Salad,0,0,2/22/2020 15:39,Cindy CarbScore,371.58787517.86597252.34566699999999010.130482134.0667117542.172306258.96923757.7019024999999914.06432125,255
505.8945,17.889385,3.6991495,0.132656667,9.2120465,3.578873667,58.607775,4.249516667,7.147558333,27.451405,198.92,535.8543333,Pasta Salad with Roasted Broccoli,0,0,2/22/2020 15:39,Cindy CarbScore,505.894517.8893853.69914950.1326566679.21204653.57887366758.6077754.2495166677.1475583329999927.4514049999999,1555
441.93575,17.89659,11.143717,0.465476,4.70078175,0.782783,58.2183175,7.6413,4.118025,14.4299275,46.381,869.264424,Potato Stack (Scalloped Potatoes),0,0,2/22/2020 15:39,Cindy CarbScore,441.9357517.8965911.1437170.4654764.700781750.78278358.21831757.64134.11802514.4299275,645
370.5755164,17.95611546,6.32114042,0.892064994,7.489802262,1.509659356,33.79215907,1.549773931,3.265865064,18.55429039,55.18707168,728.9134887,Palestinian Spinach Pies,0,0,2/22/2020 15:39,Cindy CarbScore,370.57551639999917.956115466.321140420.8920649947.4898022621.50965935633.792159071.5497739313.2658650639999918.55429039,1536
495.0339392,17.95833324,9.840378984,0,4.904390626,1.985420026,58.98497072,3.165835998,1.401449351,23.14921539,52.48107558,1080.671421,Spinach Artichoke Bombs,0,0,2/22/2020 15:39,Cindy CarbScore,495.033939217.958333249.8403789839999904.9043906261.98542002658.984970723.1658359981.40144935123.14921539,1772
495.5640059,17.99217003,6.709604175,0.3330675,7.406893665,1.578634865,65.95018759,13.08006255,9.002648589,20.76140926,28.815,1104.027986,Chili-Cheese Baked Potatoes,0,0,2/22/2020 15:39,Cindy CarbScore,495.56400589999917.992170036.7096041750.33306757.4068936651.57863486565.9501875913.080062559.00264858920.76140926,265
362.1178055,18.00032843,8.831510256,0.2447755,5.41012889,1.825944639,40.27965298,2.80921665,5.26739552,11.1426204,153.815,295.79461,"Crispy Kale ""Chips""",0,0,2/22/2020 15:39,Cindy CarbScore,362.117805518.000328438.8315102560.24477555.410128891.82594463940.279652982.809216655.2673955211.1426204,1267
582.7639824,18.00576891,5.162511786,0,7.720859324,3.690452951,91.03743559,8.827926144,34.54496332,17.88145174,15.94660676,762.9604653,Spinach Calzones With Blue Cheese,0,0,2/22/2020 15:39,Cindy CarbScore,582.763982418.005768915.16251178607.7208593243.69045295191.037435598.82792614434.5449633217.88145174,826
252.4487431,18.00995132,9.825883521,0.090246,5.412217483,1.609259597,17.23148948,2.103014583,4.984405069,8.277141667,172.8958333,403.4683576,Crisp-Tender Broccoli in Lemon-Soy Dressing,0,0,2/22/2020 15:39,Cindy CarbScore,252.44874309999918.009951329.8258835210.0902465.412217482999991.6092595969999917.231489482.1030145834.9844050698.277141667,1265
294.935777,18.02285213,5.271210169,0.236246026,5.925664304,6.611137484,8.413750854,0.520666667,1.491152761,24.7949203,74.93382371,286.7072759,Insalata di cereali integrali e verdure,1,0,2/22/2020 15:39,Cindy CarbScore,294.93577718.022852135.2712101690.2362460265.9256643046.611137483999998.4137508540.5206666671.49115276124.7949203,1375
394.28559,18.03997583,3.967550462,0.116369,8.157069443,4.431863544,48.22910193,10.11308783,5.91395,12.52847022,7.6325,644.3097194,Vegetarian Carrot Falafel,0,0,2/22/2020 15:39,Cindy CarbScore,394.2855918.039975833.967550461999990.1163698.1570694434.43186354448.2291019310.113087835.9139512.52847022,917
361.358125,18.05924792,9.306719792,0.000446875,5.094588125,1.715478958,32.49297292,1.755395833,25.327,17.73421875,48.8,213.2129167,Rhubarb And Quinoa Breakfast Bowl,0,0,2/22/2020 15:39,Cindy CarbScore,361.35812518.059247929.3067197920.0004468755.0945881251.71547895832.492972921.75539583325.326999999999917.73421875,709
403.0838867,18.10386603,7.449889729,0.01130375,7.221933054,2.55619018,44.22202769,6.812,3.465866667,17.43777952,37.38,751.2652501,"Butternut Squash, Kale, and Black Bean Quesadillas",0,0,2/22/2020 15:39,Cindy CarbScore,403.083886718.103866037.4498897290.011303757.2219330542.5561901844.222027696.8123.46586666717.43777952,154
260.5155216,18.14008607,5.211086293,0.037085114,8.828073219,3.363831344,22.42867103,1.430605665,12.92469338,4.564682305,22.93365269,127.9502247,Greek-style Lemon Potatoes,0,0,2/22/2020 15:39,Cindy CarbScore,260.515521618.140086075.2110862930.0370851148.8280732193.36383134422.428671031.43060566512.924693384.564682305,1341
271.2687277,18.14322451,1.97652482,0.124452492,12.12359798,3.032168629,23.59621596,2.042512987,3.115172256,4.212082728,4.575,287.5267886,Kale & Lentils,0,0,2/22/2020 15:39,Cindy CarbScore,271.268727718.143224511.976524820.12445249212.123597983.0321686289999923.596215962.0425129873.1151722564.212082728,1399
517.08575,18.14488,2.516491,0.0003375,12.59193675,2.35914725,66.9624525,11.83845,4.4632,24.506665,0,1132.50876,French Picnic Lentil Salad,0,0,2/22/2020 15:39,Cindy CarbScore,517.0857518.144882.5164910.000337512.591936752.3591472566.962452511.838454.463224.5066649999999,365
433.2325366,18.18147055,10.66496558,0.204875,4.594138268,1.106060475,59.78065491,12.11178788,35.32868409,13.63004509,53.32489423,183.9678028,Cauliflower & apple soup,0,0,2/22/2020 15:39,Cindy CarbScore,433.232536618.1814705510.664965580.2048754.5941382681.10606047559.7806549112.1117878835.3286840913.63004509,201
698.3520714,18.24201766,2.864476689,0.144562233,9.70593242,3.509509527,89.11495117,6.522042969,1.841778438,37.11773398,93.55342631,1260.75714,Braised Kale,0,0,2/22/2020 15:39,Cindy CarbScore,698.352071418.242017662.8644766890.1445622339.705932423.50950952789.114951176.5220429691.84177843837.11773398,1056
433.4935922,18.28824305,6.328874284,0,8.643977767,2.289502899,52.20449012,4.939832268,0.912985861,14.76941005,13.8,626.135211,Asparagus-and-Potato Flatbread,0,0,2/22/2020 15:39,Cindy CarbScore,433.493592218.288243056.3288742839999908.6439777672.28950289952.204490124.9398322680.91298586099999914.76941005,13
283.4707136,18.2948788,9.527437394,0.507788179,5.257986038,1.36294682,16.64659192,0.675857765,1.203376377,12.77637685,48.05463293,335.3514418,Newfangled Peas and Carrots,0,0,2/22/2020 15:39,Cindy CarbScore,283.470713618.29487889.5274373940.5077881795.2579860381.3629468216.646591920.6758577651.20337637712.77637685,1510
516.1272394,18.30217914,5.008241503,0.1508125,9.012847098,2.707972334,66.89427363,5.797837758,14.88164393,22.43304405,195.605,895.9628801,Spinach and Egg Sandwich,0,0,2/22/2020 15:39,Cindy CarbScore,516.12723939999918.302179145.0082415030.15081259.0128470982.70797233466.894273635.7978377579999914.8816439322.43304405,806
